"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.3072043636809,18.068104,2.099056,1027.1722,-0.011468069,"13",0.081656545,0.020773707,18.068104
-1.24121269671812,20.086201,2.1322458,1027.1829,-0.013096667,"13",0.081656545,0.015818924,18.068104
-1.17714583121433,22.098995,2.2020848,1027.1929,-0.010664009,"13",0.081656545,0.012120059,18.068104
-1.11405207403498,24.152996,2.2955558,1027.2029,-0.012531812,"13",0.081656545,0.014867966,18.068104
-1.05066819077407,26.231697,2.3639376,1027.2133,-0.013446247,"13",0.081656545,0.015874555,18.068104
-0.987093001973846,28.251238,2.4125278,1027.2234,-0.012212644,"13",0.081656545,0.018862251,18.068104
-0.925427238281892,30.24754,2.4814265,1027.2334,-0.013047133,"13",0.081656545,0.016720634,18.068104
-0.868971160234094,32.210381,2.5664117,1027.2433,-0.012236707,"13",0.081656545,0.016408712,18.068104
-0.820480380919963,34.160328,2.6513336,1027.2532,-0.011034645,"13",0.081656545,0.015938625,18.068104
-0.780758275394191,36.082981,2.7405167,1027.2629,-0.013163001,"13",0.081656545,0.018407185,18.068104
-0.748634495673562,38.019962,2.8333614,1027.2727,-0.012450631,"13",0.081656545,0.020006925,18.068104
-0.72215966606323,39.935768,2.886723,1027.2823,-0.012455467,"13",0.081656545,0.022065628,18.068104
-0.69996335403453,41.83078,2.9476702,1027.2919,-0.010903719,"13",0.081656545,0.017121909,18.068104
-0.681891272481584,43.735268,3.0074792,1027.3014,-0.010665469,"13",0.081656545,0.017257841,18.068104
-0.66874923992004,45.620373,3.0389676,1027.3109,-0.012798083,"13",0.081656545,0.018480852,18.068104
-0.661532216196581,47.499348,3.0205884,1027.3202,-0.011395917,"13",0.081656545,0.018662635,18.068104
-0.660641853931969,49.329781,3.000843,1027.3293,-0.012417882,"13",0.081656545,0.018740252,18.068104
